id,H,T,MWDIR
201709181334.jpg,0.65,4.14,12
201709182134.jpg,0.55,4.22,37
201709191234.jpg,0.45,3.84,32
201709191433.jpg,0.41,4.29,66
201709191733.jpg,0.36,4.31,153
201709191933.jpg,0.46,4.11,189
201709192234.jpg,0.45,4.19,113
201709221834.jpg,0.09,2.57,184
201709221934.jpg,0.12,2.17,261
201709222034.jpg,0.1,2.2,280
201709222134.jpg,0.11,2.38,179
201709222234.jpg,0.11,2.81,128
201709231434.jpg,0.06,2.02,277
201709231834.jpg,0.13,2.49,243
201709231934.jpg,0.15,2.57,350
201709232034.jpg,0.17,2.05,153
201709241834.jpg,0.18,2.33,50
201709241934.jpg,0.19,2.12,142
201709252134.jpg,0.09,2.23,314
201709252234.jpg,0.1,2.26,83
201709262134.jpg,0.22,2.45,242
201709271533.jpg,1.38,4.82,5
201709271734.jpg,1.26,6.28,38
201709271933.jpg,1.32,6.34,353
201709272134.jpg,1.15,5.83,343
201709272234.jpg,1.26,6.02,13
201709281234.jpg,0.98,5.28,353
201709282133.jpg,0.72,5.16,300
201709282234.jpg,0.69,5.08,360
201709291334.jpg,1.24,3.93,317
201709292234.jpg,1.91,6.79,2
201709301233.jpg,1.12,6.42,344
201709302234.jpg,0.76,5.15,27
201710012134.jpg,0.34,2,109
201710021233.jpg,0.54,2.54,200
201710021333.jpg,0.44,2.32,185
201710031233.jpg,0.48,2.54,193
201710031433.jpg,0.58,2.58,298
201710032033.jpg,0.55,2.8,289
201710032134.jpg,0.55,2.83,252
201710032233.jpg,0.51,2.72,256
201710041733.jpg,0.58,2.69,329
201710041833.jpg,0.92,3.2,336
201710042033.jpg,0.88,4.34,27
201710042134.jpg,0.81,5.07,37
201710051234.jpg,0.44,3.81,329
201710051334.jpg,0.41,3.72,324
201710051934.jpg,0.4,4.36,227
201710052134.jpg,0.36,4.2,124
201710052233.jpg,0.46,4.21,332
201710071233.jpg,0.59,2.32,205
201710071934.jpg,0.99,3.45,285
201710072133.jpg,0.84,3.55,261
201710081233.jpg,0.69,3.91,269
201710081934.jpg,0.25,2.42,12
201710092034.jpg,0.12,2.1,283
201710092134.jpg,0.12,2.07,183
201710101233.jpg,1.21,5.44,359
201710101333.jpg,1.12,5.44,351
201710101433.jpg,1.11,5.61,18
201710102134.jpg,1.73,6.81,358
201710131534.jpg,0.37,2.21,254
201710131634.jpg,0.35,2.21,250
201710151333.jpg,1.58,4.13,317
201710152033.jpg,2.31,6.72,338
201710152133.jpg,2.56,6.87,348
201710161234.jpg,1.32,5.84,19
201710161333.jpg,1.24,6.7,84
201710161434.jpg,1.25,5.33,33
201710162034.jpg,0.59,6.09,12
201710162134.jpg,0.53,5.96,344
201710162234.jpg,0.44,5.91,40
201710171233.jpg,0.74,3.6,264
201710172134.jpg,0.65,3.71,268
201710172234.jpg,0.7,3.53,245
201710181233.jpg,0.52,2.16,217
201710182234.jpg,0.63,3.29,245
201710191233.jpg,0.7,3.5,267
201710191333.jpg,0.7,3.66,296
201710191434.jpg,0.56,3.48,251
201710191534.jpg,0.51,3.37,298
201710191634.jpg,0.53,3.28,298
201710191734.jpg,0.51,3.2,312
201710191834.jpg,0.45,3.37,348
201710191934.jpg,0.4,3.91,89
201710192034.jpg,0.37,3.83,14
201710192134.jpg,0.35,4.15,238
201710192234.jpg,0.36,4.5,195
201710201233.jpg,0.36,2.18,179
201710201333.jpg,0.38,2.29,190
201710211333.jpg,0.37,2.07,193
201710211934.jpg,0.44,2.23,233
201710212234.jpg,0.41,2.15,201
201710221233.jpg,0.61,2.6,182
201710221333.jpg,0.58,2.55,186
201710221433.jpg,0.78,2.64,185
201710222034.jpg,0.55,2.95,230
201710232234.jpg,1.89,5.57,7
201710251233.jpg,1.91,7.9,2
201710251333.jpg,2,8.08,46
201710251433.jpg,1.74,7.73,348
201710251533.jpg,1.5,7.82,20
201710251634.jpg,1.46,7.74,2
201710251934.jpg,1.02,6.49,354
201710252034.jpg,0.98,6.45,7
201710252134.jpg,0.91,6.62,341
201710252233.jpg,0.85,6.38,4
201710261234.jpg,0.37,3.79,180
201710261333.jpg,0.43,2.12,159
201710262134.jpg,0.49,2.38,161
201710262233.jpg,0.51,2.42,159
201710271433.jpg,1.57,5.16,309
201710271533.jpg,1.5,5.24,303
201710281333.jpg,1.38,4.26,302
201710291433.jpg,1.02,4.84,2
201710291534.jpg,0.99,4.72,291
201710291634.jpg,1.03,5.2,328
201710291734.jpg,1,5.76,32
201710291833.jpg,0.91,5.94,10
201710291934.jpg,0.79,6.44,356
201710292033.jpg,0.69,5.87,327
201710292134.jpg,0.65,6.39,344
201710292234.jpg,0.66,5.86,324
201710301333.jpg,1.36,4.41,280
201710301533.jpg,1.76,4.68,298
201710301634.jpg,1.95,4.93,316
201710301834.jpg,1.69,5.18,335
201710302034.jpg,2.03,5.1,325
201710311934.jpg,0.89,4.92,327
201710312033.jpg,0.79,5.6,341
201710312233.jpg,0.6,5.46,320
